1.46549e-14,2.17604e-14,2.17604e-14,2.88658e-14,1.46549e-14,1.46549e-14,1.46549e-14,2.17604e-14,2.17604e-14,1.46549e-14,2.17604e-14,2.17604e-14,7.54952e-15,1.46549e-14,2.88658e-14,2.17604e-14,2.17604e-14,2.17604e-14,1.46549e-14,2.17604e-14,2.17604e-14,2.88658e-14,1.46549e-14,2.17604e-14,7.54952e-15,2.17604e-14,1.46549e-14,2.17604e-14,1.46549e-14,2.17604e-14
0.0016556,0.00117161,0.00145554,0.00600666,0.00172845,0.00937166,0.00475519,0.00408323,0.0144738,0.00229659,0.00240348,0.00597693,0.00575552,0.00439758,0.00415799,0.00583902,0.00550899,0.00306982,0.00239026,0.00733305,0.00411806,0.00475563,0.00151678,0.00413521,0.0256435,0.00834684,0.00181225,0.0019313,0.00118045,0.00668167
28.7421,27.6933,26.4347,27.8736,29.1728,26.9593,26.9989,26.8589,25.8984,26.9655,28.2843,27.8657,28.2747,27.9307,28.2664,28.2129,26.8296,30.2102,27.3358,29.2088,28.7014,27.3633,27.1318,27.8435,27.8272,28.1755,28.0421,29.6846,28.952,27.1452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-44.377,-44.8494,-45.2977,-44.5416,-43.7098,-44.8843,-44.438,-44.1731,-45.9124,-43.7124,-44.5215,-43.45,-43.8682,-43.8681,-44.2343,-45.0406,-44.0553,-44.2907,-44.3493,-44.2759,-43.6254,-44.3841,-44.4475,-43.0038,-43.9781,-44.5275,-44.5995,-44.7854,-44.034,-43.8775
9.40512e-22,2.93096e-21,3.64075e-21,1.61292e-21,4.03672e-22,4.7043e-22,7.81697e-22,7.6631e-23,2.05277e-22,1.54333e-22,2.51146e-21,6.75367e-21,8.26243e-22,3.97737e-22,5.07592e-21,4.05371e-22,3.43538e-21,3.59048e-22,7.49275e-22,7.80607e-21,9.34567e-22,1.54208e-21,2.68979e-22,7.31716e-23,1.56269e-22,3.34887e-21,1.07322e-21,1.00051e-21,1.88686e-21,3.56749e-21
0.000214536,0.000156688,0.000161558,0.000165672,0.000240461,0.000200962,0.000224735,0.000248256,0.000294701,0.000219015,0.000202698,0.000333714,0.000198823,0.000252795,0.000191728,0.000216787,0.000367738,0.000194444,0.000234595,0.000144006,0.000443068,0.000270988,0.00028788,0.000196341,0.000381835,0.000216283,0.000177912,0.000146732,0.000286781,0.000122022
2.84414e-14,7.64595e-14,1.41301e-13,1.68941e-13,1.22603e-13,1.50454e-14,3.76798e-14,5.98022e-14,2.88707e-14,3.80028e-14,5.61725e-16,2.68665e-15,1.41254e-14,1.50663e-12,9.65762e-15,5.73726e-15,4.99727e-14,1.04055e-12,6.70298e-14,3.77405e-15,7.329e-15,7.3431e-14,1.03255e-13,5.77374e-12,1.16806e-13,9.80961e-14,2.68643e-12,2.06403e-13,1.7495e-13,4.99958e-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0212651,0.0105802,0.0151219,0.126759,0.0149578,0.0557029,0.0128835,0.031005,0.00947455,0.00313565,0.0290775,0.0135458,0.00117443,0.0107023,0.0408939,0.0157056,0.00477591,0.0143736,0.0212773,0.0303612,0.791658,0.0139574,0.0343769,0.0277442,0.0191457,0.0337816,0.00874975,0.00682197,0.0208631,0.068369
1.31853e-34,2.7108e-34,4.18985e-33,8.01607e-35,1.764e-34,5.09975e-34,6.71422e-35,1.28875e-34,1.18933e-33,2.54991e-34,1.42785e-34,2.79099e-34,9.84141e-34,1.18647e-33,3.70615e-34,8.47031e-34,6.46977e-34,1.104e-34,1.59483e-33,2.29135e-34,1.74181e-33,2.46492e-34,2.99939e-33,1.53215e-33,3.77701e-35,1.94577e-33,1.04451e-33,1.12083e-33,4.79387e-33,1.96167e-34
5.35941e-08,4.22966e-08,1.35632e-07,1.578e-07,4.01753e-07,2.22458e-07,5.39492e-08,8.35422e-08,4.46497e-08,1.34306e-07,5.15819e-08,3.95402e-08,1.55374e-06,2.22437e-07,9.31911e-08,3.40737e-08,1.22086e-07,1.8888e-07,3.12094e-07,1.5885e-06,2.37148e-06,4.89255e-07,1.87728e-06,8.84111e-08,1.9563e-07,1.20867e-07,1.76065e-08,1.10923e-07,5.32033e-09,2.24926e-07
